user_id,variant,converted
U01561,treatment,0
U01562,treatment,0
U01563,control,0
U01564,control,0
U01565,control,0
U01566,control,0
U01567,treatment,1
U01568,control,0
U01569,control,0
U01570,control,1
U01571,treatment,0
U01572,control,0
U01573,control,0
U01574,treatment,0
U01575,treatment,0
U01576,control,0
U01577,treatment,0
U01578,control,0
U01579,treatment,0
U01580,treatment,0
U01581,treatment,0
U01582,control,0
U01583,control,0
U01584,control,0
U01585,treatment,0
U01586,control,0
U01587,treatment,0
U01588,treatment,0
U01589,control,0
U01590,control,0
U01591,control,0
U01592,treatment,0
U01593,treatment,0
U01594,control,0
U01595,control,0
U01596,control,1
U01597,treatment,0
U01598,control,0
U01599,control,0
U01600,control,0
U01601,treatment,0
U01602,treatment,1
U01603,treatment,0
U01604,treatment,0
U01605,control,0
U01606,control,0
U01607,treatment,0
U01608,control,0
U01609,treatment,0
U01610,treatment,1
U01611,control,0
U01612,treatment,0
U01613,control,0
U01614,treatment,0
U01615,treatment,0
U01616,control,0
U01617,treatment,0
U01618,treatment,0
U01619,control,0
U01620,control,0
U01621,control,0
U01622,control,0
U01623,control,0
U01624,treatment,0
U01625,control,0
U01626,control,0
U01627,treatment,0
U01628,control,0
U01629,control,0
U01630,control,0
U01631,control,0
U01632,control,0
U01633,treatment,0
U01634,control,1
U01635,control,0
U01636,control,0
U01637,treatment,0
U01638,treatment,0
U01639,control,0
U01640,control,0
U01641,treatment,0
U01642,treatment,0
U01643,control,0
U01644,treatment,0
U01645,control,0
U01646,control,0
U01647,control,0
U01648,treatment,0
U01649,control,0
U01650,control,0
U01651,treatment,0
U01652,treatment,0
U01653,control,0
U01654,treatment,0
U01655,treatment,0
U01656,treatment,0
U01657,treatment,0
U01658,treatment,1
U01659,treatment,0
U01660,control,0
U01661,treatment,0
U01662,control,0
U01663,treatment,0
U01664,control,0
U01665,control,0
U01666,control,0
U01667,treatment,0
U01668,treatment,0
U01669,control,0
U01670,control,0
U01671,treatment,0
U01672,treatment,0
U01673,treatment,0
U01674,control,0
U01675,control,0
U01676,treatment,0
U01677,treatment,0
U01678,control,0
U01679,control,0
U01680,treatment,0
U01681,treatment,0
U01682,control,0
U01683,treatment,0
U01684,treatment,0
U01685,treatment,0
U01686,treatment,1
U01687,control,0
U01688,control,0
U01689,control,0
U01690,control,0
U01691,treatment,1
U01692,control,0
U01693,control,0
U01694,control,0
U01695,treatment,0
U01696,control,0
U01697,treatment,0
U01698,treatment,0
U01699,treatment,0
U01700,control,0
U01701,control,0
U01702,control,0
U01703,treatment,0
U01704,treatment,0
U01705,control,0
U01706,treatment,0
U01707,control,0
U01708,control,0
U01709,control,0
U01710,treatment,0
U01711,control,0
U01712,control,0
U01713,treatment,0
U01714,treatment,0
U01715,control,0
U01716,control,0
U01717,control,0
U01718,treatment,0
U01719,control,0
U01720,control,0
U01721,treatment,0
U01722,treatment,1
U01723,treatment,0
U01724,treatment,1
U01725,treatment,0
U01726,treatment,0
U01727,control,0
U01728,control,0
U01729,control,0
U01730,treatment,0
U01731,treatment,0
U01732,control,0
U01733,control,0
U01734,control,0
U01735,treatment,0
U01736,control,0
U01737,treatment,0
U01738,control,0
U01739,control,0
U01740,control,0
U01741,control,0
U01742,treatment,0
U01743,control,0
U01744,control,0
U01745,treatment,0
U01746,treatment,0
U01747,control,0
U01748,treatment,0
U01749,control,0
U01750,control,0
U01751,control,0
U01752,control,0
U01753,treatment,0
U01754,treatment,0
U01755,control,0
U01756,control,0
U01757,treatment,0
U01758,treatment,0
U01759,control,0
U01760,treatment,0
U01761,treatment,0
U01762,control,1
U01763,control,0
U01764,control,0
U01765,control,0
U01766,control,0
U01767,control,0
U01768,control,0
U01769,treatment,0
U01770,treatment,1
U01771,treatment,0
U01772,treatment,0
U01773,treatment,0
U01774,control,0
U01775,treatment,0
U01776,treatment,0
U01777,treatment,0
U01778,treatment,0
U01779,treatment,0
U01780,treatment,0
U01781,control,0
U01782,control,0
U01783,control,0
U01784,control,0
U01785,control,0
U01786,treatment,0
U01787,control,0
U01788,control,0
U01789,treatment,0
U01790,control,1
U01791,treatment,0
U01792,control,0
U01793,treatment,0
U01794,treatment,0
U01795,control,1
U01796,treatment,0
U01797,control,0
U01798,control,0
U01799,treatment,0
U01800,control,0
U01801,control,0
U01802,treatment,0
U01803,treatment,0
U01804,treatment,0
U01805,treatment,0
U01806,treatment,0
U01807,control,0
U01808,control,0
U01809,control,0
U01810,control,0
U01811,treatment,1
U01812,control,0
U01813,treatment,0
U01814,treatment,0
U01815,treatment,1
U01816,treatment,0
U01817,treatment,0
U01818,treatment,0
U01819,control,0
U01820,treatment,0
U01821,treatment,0
U01822,treatment,0
U01823,treatment,0
U01824,treatment,0
U01825,control,0
U01826,control,0
U01827,treatment,0
U01828,treatment,0
U01829,treatment,0
U01830,treatment,0
U01831,treatment,0
U01832,treatment,1
U01833,control,0
U01834,control,0
U01835,treatment,0
U01836,control,0
U01837,control,0
U01838,treatment,0
U01839,control,0
U01840,control,0
U01841,treatment,0
U01842,treatment,1
U01843,treatment,0
U01844,control,0
U01845,treatment,0
U01846,treatment,0
U01847,treatment,0
U01848,treatment,0
U01849,control,0
U01850,treatment,0
U01851,control,0
U01852,control,0
U01853,control,0
U01854,control,0
U01855,control,0
U01856,control,0
U01857,treatment,0
U01858,control,0
U01859,treatment,0
U01860,control,0
U01861,control,0
U01862,control,1
U01863,treatment,0
U01864,control,0
U01865,control,0
U01866,control,0
U01867,treatment,0
U01868,treatment,0
U01869,treatment,0
U01870,control,0
U01871,control,0
U01872,treatment,0
U01873,control,0
U01874,control,0
U01875,control,0
U01876,treatment,0
U01877,treatment,0
U01878,treatment,0
U01879,control,0
U01880,treatment,0
U01881,control,0
U01882,treatment,0
U01883,control,0
U01884,control,0
U01885,treatment,0
U01886,control,0
U01887,treatment,0
U01888,control,0
U01889,treatment,0
U01890,treatment,0
U01891,treatment,0
U01892,treatment,0
U01893,control,0
U01894,control,0
U01895,treatment,0
U01896,control,0
U01897,treatment,0
U01898,control,0
U01899,treatment,0
U01900,control,0
U01901,treatment,0
U01902,control,0
U01903,control,0
U01904,control,0
U01905,treatment,0
U01906,control,0
U01907,control,0
U01908,control,0
U01909,control,0
U01910,treatment,0
U01911,treatment,0
U01912,treatment,0
U01913,treatment,1
U01914,treatment,0
U01915,treatment,0
U01916,treatment,0
U01917,treatment,0
U01918,treatment,0
U01919,treatment,0
U01920,control,0
U01921,control,0
U01922,control,0
U01923,control,0
U01924,control,0
U01925,control,0
U01926,control,0
U01927,treatment,0
U01928,control,0
U01929,treatment,0
U01930,treatment,0
U01931,control,0
U01932,treatment,0
U01933,control,0
U01934,treatment,0
U01935,control,0
U01936,control,0
U01937,treatment,0
U01938,treatment,0
U01939,control,0
U01940,control,0
U01941,treatment,0
U01942,control,0
U01943,control,0
U01944,treatment,0
U01945,control,0
U01946,treatment,0
U01947,control,0
U01948,treatment,0
U01949,treatment,0
U01950,control,0
U01951,control,0
U01952,treatment,0
U01953,treatment,0
U01954,control,0
U01955,control,0
U01956,treatment,0
U01957,treatment,0
U01958,treatment,0
U01959,control,0
U01960,control,1
U01961,control,0
U01962,treatment,0
U01963,control,1
U01964,control,0
U01965,treatment,1
U01966,treatment,0
U01967,treatment,0
U01968,treatment,0
U01969,treatment,0
U01970,control,0
U01971,control,1
U01972,control,0
U01973,control,0
U01974,treatment,0
U01975,treatment,0
U01976,treatment,0
U01977,control,0
U01978,control,1
U01979,treatment,0
U01980,control,0
U01981,treatment,0
U01982,control,0
U01983,treatment,0
U01984,control,0
U01985,control,0
U01986,treatment,0
U01987,control,0
U01988,treatment,0
U01989,control,0
U01990,control,0
U01991,control,0
U01992,treatment,0
U01993,control,0
U01994,control,0
U01995,treatment,0
U01996,treatment,0
U01997,treatment,0
U01998,treatment,0
U01999,control,0
U02000,control,1
U02001,control,0
U02002,treatment,0
U02003,control,0
U02004,control,0
U02005,treatment,0
U02006,control,0
U02007,treatment,0
U02008,treatment,0
U02009,control,0
U02010,treatment,0
U02011,treatment,0
U02012,control,0
U02013,control,0
U02014,control,0
U02015,treatment,0
U02016,control,0
U02017,treatment,0
U02018,treatment,0
U02019,control,0
U02020,treatment,0
U02021,treatment,0
U02022,control,0
U02023,control,0
U02024,control,0
U02025,treatment,0
U02026,control,0
U02027,control,0
U02028,control,0
U02029,control,1
U02030,control,0
U02031,control,0
U02032,control,0
U02033,control,0
U02034,control,0
U02035,control,0
U02036,treatment,0
U02037,control,0
U02038,treatment,0
U02039,treatment,0
U02040,control,0
U02041,treatment,0
U02042,treatment,0
U02043,treatment,0
U02044,control,0
U02045,control,0
U02046,control,0
U02047,treatment,1
U02048,treatment,0
U02049,treatment,0
U02050,control,0
U02051,control,0
U02052,control,0
U02053,treatment,0
U02054,control,0
U02055,control,0
U02056,treatment,0
U02057,control,0
U02058,control,0
U02059,treatment,0
U02060,control,0
U02061,treatment,0
U02062,control,0
U02063,control,0
U02064,control,0
U02065,control,0
U02066,control,0
U02067,control,0
U02068,treatment,0
U02069,treatment,0
U02070,treatment,0
U02071,treatment,0
U02072,treatment,0
U02073,control,0
U02074,control,0
U02075,treatment,0
U02076,treatment,0
U02077,treatment,0
U02078,treatment,0
U02079,control,0
U02080,treatment,0
U02081,control,0
U02082,treatment,0
U02083,control,0
U02084,control,0
U02085,control,0
U02086,treatment,0
U02087,treatment,1
U02088,control,0
U02089,control,0
U02090,treatment,0
U02091,treatment,0
U02092,control,0
U02093,control,0
U02094,control,0
U02095,treatment,0
U02096,treatment,0
U02097,treatment,0
U02098,treatment,0
U02099,control,0
U02100,treatment,0
U02101,treatment,0
U02102,treatment,0
U02103,treatment,0
U02104,treatment,0
U02105,treatment,0
U02106,control,0
U02107,treatment,0
U02108,treatment,0
U02109,treatment,0
U02110,control,0
U02111,control,0
U02112,control,0
U02113,control,0
U02114,treatment,0
U02115,control,0
U02116,treatment,0
U02117,treatment,0
U02118,control,0
U02119,treatment,0
U02120,control,0
U02121,control,0
U02122,control,0
U02123,control,0
U02124,control,0
U02125,control,0
U02126,treatment,0
U02127,treatment,0
U02128,control,0
U02129,treatment,0
U02130,treatment,0
U02131,treatment,0
U02132,control,0
U02133,treatment,0
U02134,control,0
U02135,treatment,0
U02136,control,0
U02137,treatment,0
U02138,control,0
U02139,control,0
U02140,control,0
U02141,treatment,1
U02142,treatment,0
U02143,control,0
U02144,control,0
U02145,treatment,0
U02146,control,0
U02147,control,0
U02148,control,0
U02149,treatment,0
U02150,treatment,0
U02151,control,0
U02152,control,0
U02153,treatment,0
U02154,control,1
U02155,control,0
U02156,treatment,0
U02157,treatment,0
U02158,treatment,0
U02159,treatment,0
U02160,control,0
U02161,treatment,0
U02162,control,0
U02163,treatment,0
U02164,control,1
U02165,treatment,0
U02166,treatment,0
U02167,control,0
U02168,control,0
U02169,treatment,0
U02170,treatment,0
U02171,control,0
U02172,treatment,0
U02173,treatment,0
U02174,control,0
U02175,control,0
U02176,treatment,0
U02177,treatment,0
U02178,treatment,0
U02179,treatment,0
U02180,control,0
U02181,treatment,0
U02182,control,0
U02183,treatment,0
U02184,treatment,0
U02185,control,0
U02186,control,0
U02187,treatment,0
U02188,control,0
U02189,control,0
U02190,treatment,0
U02191,control,0
U02192,control,0
U02193,control,0
U02194,control,0
U02195,control,0
U02196,treatment,0
U02197,treatment,1
U02198,control,0
U02199,control,0
U02200,control,0
U02201,treatment,0
U02202,treatment,0
U02203,treatment,0
U02204,control,0
U02205,treatment,0
U02206,treatment,0
U02207,control,0
U02208,treatment,0
U02209,treatment,0
U02210,treatment,0
U02211,control,0
U02212,treatment,0
U02213,treatment,0
U02214,control,0
U02215,control,0
U02216,treatment,0
U02217,control,0
U02218,treatment,0
U02219,control,0
U02220,control,0
U02221,control,1
U02222,control,0
U02223,control,0
U02224,treatment,0
U02225,control,0
U02226,treatment,1
U02227,treatment,0
U02228,treatment,1
U02229,treatment,0
U02230,control,0
U02231,control,0
U02232,treatment,1
U02233,treatment,0
U02234,treatment,0
U02235,control,0
U02236,treatment,0
U02237,control,0
U02238,control,0
U02239,control,0
U02240,control,0
U02241,control,0
U02242,control,0
U02243,treatment,0
U02244,treatment,0
U02245,treatment,0
U02246,control,0
U02247,control,0
U02248,treatment,0
U02249,control,0
U02250,control,0
U02251,control,0
U02252,treatment,0
U02253,control,0
U02254,control,0
U02255,treatment,0
U02256,control,0
U02257,control,0
U02258,treatment,0
U02259,control,0
U02260,control,0
U02261,treatment,0
U02262,treatment,0
U02263,control,0
U02264,control,0
U02265,treatment,0
U02266,control,0
U02267,treatment,0
U02268,control,0
U02269,control,0
U02270,control,0
U02271,control,0
U02272,control,0
U02273,control,0
U02274,control,0
U02275,treatment,0
U02276,control,0
U02277,control,0
U02278,treatment,0
U02279,control,0
U02280,control,0
U02281,control,0
U02282,treatment,0
U02283,treatment,0
U02284,control,1
U02285,treatment,0
U02286,treatment,0
U02287,control,0
U02288,treatment,0
U02289,control,0
U02290,control,0
U02291,treatment,0
U02292,control,0
U02293,treatment,0
U02294,treatment,0
U02295,control,0
U02296,treatment,0
U02297,treatment,0
U02298,control,0
U02299,treatment,0
U02300,control,0
U02301,control,0
U02302,control,0
U02303,control,0
U02304,control,0
U02305,treatment,0
U02306,treatment,0
U02307,control,0
U02308,control,0
U02309,control,0
U02310,control,0
U02311,treatment,0
U02312,treatment,0
U02313,control,1
U02314,treatment,0
U02315,treatment,0
U02316,control,0
U02317,control,0
U02318,control,0
U02319,treatment,0
U02320,control,0
U02321,treatment,0
U02322,treatment,0
U02323,treatment,0
U02324,treatment,0
U02325,control,0
U02326,control,0
U02327,treatment,0
U02328,control,0
U02329,treatment,0
U02330,control,0
U02331,control,0
U02332,control,0
U02333,control,0
U02334,control,0
U02335,control,0
U02336,treatment,0
U02337,control,0
U02338,treatment,1
U02339,control,0
U02340,treatment,0
U02341,treatment,0
U02342,control,0
U02343,treatment,1
U02344,control,0
U02345,control,0
U02346,control,0
U02347,control,0
U02348,control,0
U02349,treatment,0
U02350,control,0
U02351,treatment,0
U02352,control,0
U02353,control,0
U02354,control,0
U02355,treatment,0
U02356,treatment,0
U02357,control,0
U02358,control,0
U02359,treatment,0
U02360,treatment,0
U02361,treatment,0
U02362,control,0
U02363,treatment,0
U02364,treatment,0
U02365,control,0
U02366,treatment,0
U02367,treatment,0
U02368,treatment,0
U02369,control,0
U02370,control,0
U02371,treatment,0
U02372,control,0
U02373,control,0
U02374,control,0
